,ligand_ID,ligands,bind_site,smiles_0,smiles_1
4134,16145,CCN(CC)[Si](C)(C)[N-]c1ccccc1,"[2, 8]",CC[N]1(CC)[Si](C)(C)[N](c2ccccc2)[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC[N]1(CC)[Si](C)(C)[N](c2ccccc2)[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
4135,16147,CN1CCCN(C)C(=S)C1=S,"[8, 9]",CN1CCCN(C)C2=[S]->[Ni]3(<-[S]=C21)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CN1CCCN(C)C2=[S]->[Ni]3(<-[S]=C21)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
4136,16148,CC(C)(C)C([O-])=NC(=S)N1CCCCC1,"[7, 8]",CC(C)(C)C1=NC(=[S]->[Ni]2([O]1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)N1CCCCC1,CC(C)(C)C1=NC(=[S]->[Ni]2([O]1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)N1CCCCC1
4137,16149,Cc1cccc(C)c1N=CN([O-])c1c(C)cccc1C,"[10, 19]",Cc1cccc(C)c1N1C=[N](c2c(C)cccc2C)->[Ni]2([O]1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,Cc1cccc(C)c1N1C=[N](c2c(C)cccc2C)->[Ni]2([O]1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
4138,16151,O=C(O)CSc1ccccc1SCC(=O)O,"[4, 11]",O=C(O)C[S]1c2ccccc2[S](CC(=O)O)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,O=C(O)C[S]1c2ccccc2[S](CC(=O)O)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
4139,16154,CC1(C)c2ccccc2-c2c[c-]c(-c3ccccn3)cc21,"[11, 12]",CC1(C)c2ccccc2-c2c[c]3[Ni]4(<-[n]5ccccc5-c3cc21)[O]C(=O)C(c1ccccc1)[N]4c1ccccc1,CC1(C)c2ccccc2-c2c[c]3[Ni]4(<-[n]5ccccc5-c3cc21)[O]C(=O)N(c1ccccc1)[CH]4c1ccccc1
4140,16167,NC([O-])=NN=CC=Cc1ccc([N+](=O)[O-])o1,"[3, 15]",NC1=N[N](=CC=Cc2ccc([N+](=O)[O-])o2)->[Ni]2([O]1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,NC1=N[N](=CC=Cc2ccc([N+](=O)[O-])o2)->[Ni]2([O]1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
4141,16168,CN1[C]N(CC#N)C=C1,"[7, 8]",CN1C=CN2CC#[N]->[Ni]3([CH]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CN1C=CN2CC#[N]->[Ni]3([CH]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
4142,16169,CC(C)(C)N1[C]N([BH2-]N2[C]N(C(C)(C)C)C=C2)C=C1,"[17, 18]",CC(C)(C)N1C=CN2[BH2-]N3C=CN(C(C)(C)C)[CH]3[Ni]3([O]C(=O)C(c4ccccc4)[N]3c3ccccc3)[CH]21,CC(C)(C)N1C=CN2[BH2-]N3C=CN(C(C)(C)C)[CH]3[Ni]3([O]C(=O)N(c4ccccc4)[CH]3c3ccccc3)[CH]21
4143,16175,C1CN2CCN3CCN(CCN1)P23,"[0, 12]",O=C1[O][Ni]2(<-[NH]3CCN4CCN5CCN(CC3)[P]->254)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH]3CCN4CCN5CCN(CC3)[P]->254)[CH](c2ccccc2)N1c1ccccc1
4144,16183,Cc1cc(C)n([BH-](n2nc(C)cc2C)[n+]2[nH]c(C)cc2C)n1,"[13, 14]",Cc1cc(C)[n+]([BH-]2n3c(C)cc(C)[n]3->[Ni]3(<-[n]4c(C)cc(C)n42)[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)[nH]1,Cc1cc(C)[n+]([BH-]2n3c(C)cc(C)[n]3->[Ni]3(<-[n]4c(C)cc(C)n42)[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)[nH]1
4145,16186,c1ccc(CC2COC(c3ccccn3)=N2)cc1,"[0, 7]",O=C1[O][Ni]2(<-[N]3=C(c4cccc[n]->24)OCC3Cc2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[N]3=C(c4cccc[n]->24)OCC3Cc2ccccc2)[CH](c2ccccc2)N1c1ccccc1
4146,16192,[O-]C(=CC(=S)c1ccccc1)c1ccccc1,"[0, 4]",O=C1[O][Ni]2([O]C(=CC(=[S]->2)c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]C(=CC(=[S]->2)c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
4147,16195,c1ccc(P(OCc2ccccn2)c2ccccc2)cc1,"[0, 8]",O=C1[O][Ni]2(<-[n]3ccccc3CO[P]->2(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3CO[P]->2(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
4148,16207,COc1ccccc1[C]NCc1ccco1,"[1, 8]",C[O]1c2ccccc2[CH](NCc2ccco2)[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[O]1c2ccccc2[CH](NCc2ccco2)[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
4149,16208,O=C([O-])C1(C(=O)[O-])CC(O)C1,"[2, 3]",O=C1[O][Ni]2([O]C(=O)C3(CC(O)C3)C(=O)[O]2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]C(=O)C3(CC(O)C3)C(=O)[O]2)[CH](c2ccccc2)N1c1ccccc1
4150,16221,CC(=O)[N-]Oc1[c-]cccc1,"[3, 10]",CC(=O)[N]1Oc2cccc[c]2[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC(=O)[N]1Oc2cccc[c]2[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
4151,16222,CC(C)(C)C1COC(=Nc2ccccc2)[N-]1,"[8, 15]",CC(C)(C)C1COC2=[N](c3ccccc3)->[Ni]3([N]21)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CC(C)(C)C1COC2=[N](c3ccccc3)->[Ni]3([N]21)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
4152,16223,CC1(C)COC(=Nc2ccccc2)[N-]1,"[0, 7]",CC1(C)COC2=[N](c3ccccc3)->[Ni]3([N]21)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CC1(C)COC2=[N](c3ccccc3)->[Ni]3([N]21)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
4153,16227,COCC1N=C(c2ccccn2)OC1c1ccccc1,"[18, 19]",COCC1C(c2ccccc2)OC2c3cccc[n]3->[Ni]3(<-[N]=21)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,COCC1C(c2ccccc2)OC2c3cccc[n]3->[Ni]3(<-[N]=21)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
4154,16230,Cc1cc(Cc2nc3ccccc3[nH]2)n[nH]1,"[13, 14]",Cc1cc2Cc3[nH]c4ccccc4[n]3->[Ni]3(<-[n]2[nH]1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cc2Cc3[nH]c4ccccc4[n]3->[Ni]3(<-[n]2[nH]1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
4155,16232,CCc1nc([S-])c(=S)[nH]c1CC,"[5, 6]",CCc1nc2[S][Ni]3(<-[S]=c2[nH]c1CC)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CCc1nc2[S][Ni]3(<-[S]=c2[nH]c1CC)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
